獲補助年度,領域,公司名稱,計畫名稱,負責人姓名,登記地址(行政區),核定日期,計畫起始日,計畫到期日,核定補貼款(元),自籌款,總經費,產業類別(大類),資本額(申請時)
100,研發補助,超能量資訊股份有限公司,國際觀光客「雲端導購創新服務」研發計畫,林秀禧,大安區,1001226,1010101,1011231,1300000,3000000,4300000,資訊及通訊傳播業,1060000
100,研發補助,阿拜爾有限公司,低電磁波失真率微型壓電陶瓷耳機開發計畫 ,賴英敏,信義區,1001125,1001101,1010831,1100000,2400000,3500000,製造業,5000000
100,研發補助,可米購有限公司,同人創作商品虛實交易媒合整合開發計畫,林威向,中正區,1001226,1001101,1010731,800000,1610000,2410000,資訊及通訊傳播業,3000000
100,研發補助,眾來科技股份有限公司,雲端行動文件管理應用開發計畫,陳衍彰,中正區,1001226,1001101,1010430,600000,2200000,2800000,資訊及通訊傳播業,20000000
100,研發補助,方舟節能工程有限公司,環保節能屋頂防水隔熱創新工法之改良研發計畫,李紹暉,中正區,1001226,1001201,1011130,700000,2000000,2700000,營造業,10000000
100,研發補助,達華國際股份有限公司,四旋翼無人飛行載具外型設計與製造方法技術開發計畫,郭璽,信義區,1001125,1001201,1020531,1500000,3300000,4800000,製造業,20000000
100,研發補助,必和創意設計有限公司,提升舒適感之運動機能服開發計畫,張姵螢,南港區,1001226,1010101,1011231,1000000,2000000,3000000,製造業,5000000
100,研發補助,立薪企業有限公司,近紅外線臉孔辨識Access Control系統量產技術開發計畫,蔡淑惠,萬華區,1001226,1001201,1020531,1500000,2200000,3700000,製造業,5000000
100,研發補助,勤崴國際科技股份有限公司,雲端智慧型旅遊導航平台創新服務計劃,蔡志明,中正區,1001226,1010101,1011231,1000000,3000000,4000000,資訊及通訊傳播業,51000000
100,研發補助,歷新健康科技股份有限公司,應用體感控制開發健康促進之運動評估與輔助系統技術開發計畫,蔡東穎,中正區,1001125,1010101,1020331,1200000,2300000,3500000,資訊及通訊傳播業,2700000
100,研發補助,全國意向顧問股份有限公司,Trendgo消費與生活型態分析動態電子書創新服務計畫,吳靜鴻 ,大安區,1001226,1010101,1010630,600000,2000000,2600000,專業、科學及技術服務業,30000000
100,研發補助,鴻揚科技有限公司,雲端企業數位互動創新服務計畫,林秋鴻,信義區,1001226,1010101,1011231,600000,1700000,2300000,資訊及通訊傳播業,4000000
100,研發補助,造能科技有限公司,新型導電薄膜與3V染料敏化電池開發計畫,張月紋 ,大安區,1001226,1010101,1011231,2000000,4000000,6000000,製造業,20000000
100,研發補助,台灣全寶慧生活科技有限公司,貨櫃屋型-無污染零排放魚苗自動化養殖系統藝術開發計畫,黃勝祈,中山區,1001226,1010101,1011231,1600000,3000000,4600000,專業、科學及技術服務業,6500000
100,研發補助,仲恩生醫科技股份有限公司,無血清間葉幹細胞培養之開發計畫,王強,中山區,1001226,1001201,1011130,800000,2500000,3300000,專業、科學及技術服務業,45000000
100,研發補助,大紀元網路科技股份有限公司,傳遞溫暖-行動e卡行銷平台創新服務計畫,曹慧玲,中正區,1001226,1010101,1011231,500000,1000000,1500000,資訊及通訊傳播業,1500000
100,研發補助,德健康泰床有限公司,可控式體適溫健康床技術開發計畫,廖宏翔,中正區,1001226,1001201,1011130,750000,1800000,2550000,批發及零售業,2000000
100,研發補助,際標資訊科技股份有限公司,WeB66企業臉書開發計畫,梅瑞南,大安區,1001226,1001201,1010731,1200000,2500000,3700000,資訊及通訊傳播業,15000000
100,研發補助,研泰科技股份有限公司,e化室內養殖漁塭即時監控暨通報系統技術開發計畫,邱郁祺,內湖區,1001226,1010101,1011231,700000,1324000,2024000,資訊及通訊傳播業,5000000
100,研發補助,奇寶網路有限公司,手機網站架站開店平台創新服務計畫,吳玫燕,大安區,1001226,1010101,1010731,400000,640000,1040000,資訊及通訊傳播業,1000000
100,研發補助,島嶼視覺創意文化事業有限公司,多視角裸視3D「愛˙台北」城市宣傳MV開發計畫,潘志遠,松山區,1001226,1001201,1010930,1000000,2000000,3000000,專業、科學及技術服務業,8700000
100,研發補助,方寸經緯股份有限公司,1Point行動集點卡計畫,王秋鎮,中正區,1001226,1010101,1011231,600000,2270000,2870000,資訊及通訊傳播業,1000000
100,研發補助,承奕科技股份有限公司,立體顯微鏡用高功率可調角度螢光蛋白激發光源技術開發計畫,楊之逸,文山區,1001226,1010101,1011231,1100000,2200000,3300000,製造業,78000000
100,研發補助,宇暘科技股份有限公司,胎壓胎溫遠端監控與異常管理整合服務平台計畫,吳美芬,信義區,1001226,1001201,1010731,550000,2000000,2550000,資訊及通訊傳播業,10000000
100,研發補助,源榮生物科技股份有限公司,創新口腔癌蛋白質藥物KZ001活性與製程技術開發計畫,江滄炫,內湖區,1001226,1010101,1010630,700000,1300000,2000000,專業、科學及技術服務業,10000000
101,研發補助,三聯科技股份有限公司,微力實驗室建構計畫之10KN力學原級標準機之技術開發計畫,林榮渠,大安區,1010118,1010101,1011231,750000,2800000,3550000,製造業,383045000
101,研發補助,慧捷資訊股份有限公司,伴侶動物雲端診療服務平台發展計畫,吳致維,南港區,1010118,1010101,1020630,1000000,3000000,4000000,資訊及通訊傳播業,9000000
101,研發補助,運通媒體股份有限公司,全台免費無線上網的WiFi加值創新服務計畫,胡品璿,松山區,1010118,1001201,1011130,780000,3000000,3780000,資訊及通訊傳播業,5300000
101,研發補助,鑽石理財中心股份有限公司,飾鑽精品需求導向協同整合作業發展計畫,劉永松,內湖區,1010118,1010101,1020630,1000000,2600000,3600000,批發及零售業,1300000000
101,研發補助,三協生活有限公司,推動民眾參與健康促進及高危險病患疾病管理與共同照護之創新服務計畫,余儀呈,士林區,1010326,1010101,1011231,900000,2100000,3000000,批發及零售業,5700000
101,研發補助,雷爵網絡科技股份有限公司,大型多人網路連線遊戲無接縫地圖技術暨編輯工具技術開發計畫,張厥猷,中正區,1010326,1010102,1010930,1100000,2900000,4000000,資訊及通訊傳播業,300000000
101,研發補助,產晶積體電路股份有限公司,伺服器節能監控SOC晶片創新研發計畫,孫志祥,內湖區,1010326,1010201,1020131,1500000,2600000,4100000,製造業,70000000
101,研發補助,嘉航科技股份有限公司,CAX電腦輔助設計線上平台服務開發計畫,洪健銘,信義區,1010326,1010201,1020131,1000000,3000000,4000000,資訊及通訊傳播業,10000000
101,研發補助,安克生醫股份有限公司,超音波電腦輔助診斷系統之校正技術於甲狀腺疾病之應用技術開發計畫,李成家,松山區,1010605,1010301,1020228,1500000,3000000,4500000,製造業,76500000
101,研發補助,帝圖科技文化股份有限公司,多媒體藝術創新服務計畫,劉熙海,內湖區,1010326,1010204,1011231,1250000,2750000,4000000,資訊及通訊傳播業,50000000
101,研發補助,旭典科技股份有限公司,智慧型家庭與商用空間控制系統開發計畫,陳昱瑋,松山區,1010605,1010301,1020228,1500000,2750000,4250000,製造業,6600000
101,研發補助,群海科技股份有限公司,傳統市場鮮魚攤販環境改善與宰殺廢棄物的利用技術開發計畫,林興瑞,中山區,1010605,1010303,1020831,1000000,2500000,3500000,其他服務業,5000000
101,研發補助,鼎創電子股份有限公司,3D及180度超廣角雙路影像橋接晶片技術開發計畫,鄒佳融,內湖區,1010605,1010303,1020228,1000000,2600000,3600000,製造業,1000000
101,研發補助,移動睿知股份有限公司,App雲端後勤支援服務平台建置計畫,林澤銘,信義區,1010605,1010404,1020331,1000000,3000000,4000000,資訊及通訊傳播業,10000000
101,研發補助,順寶國際股份有限公司,回收糖液開發計畫-細菌纖維素暨顆粒成形及應用產程技術開發計畫,王亭傑,中山區,1010907,1010501,1020430,1700000,2150000,3850000,批發及零售業,66000000
101,研發補助,奇多比行動軟體股份有限公司,Andriod互動式電子書App開發服務平台建置計畫,莊英俊,信義區,1010907,1010601,1020531,1000000,2077000,3077000,資訊及通訊傳播業,15470000
101,研發補助,介宏資訊有限公司,跨關區報關協同作業平台創新服務計畫,尤宗立,松山區,1010907,1010609,1020331,1500000,2900000,4400000,資訊及通訊傳播業,10000000
101,研發補助,麥斯科技有限公司,以跨平台網購營運服務機制建構虛實整合店中店加盟系統計畫,潘錦銘,中山區,1010907,1010701,1020430,600000,1590000,2190000,資訊及通訊傳播業,3300000
101,研發補助,飛想應用科技股份有限公司,反射式LED居家空間照明技術研發計畫,陳漢廷,大安區,1010907,1010704,1021231,500000,1500000,2000000,製造業,4200000
101,研發補助,品安科技股份有限公司,DRAM模組雷刻及自動品檢製程改善創新研發計畫,謝吳沛,內湖區,1010907,1010801,1020731,900000,1400000,2300000,製造業,44813968000
101,研發補助,兔將創意影業股份有限公司,CG動畫毛髮製作系統技術開發計畫,李森田,內湖區,1010907,1010801,1020731,1400000,3700000,5100000,資訊及通訊傳播業,50000000
101,研發補助,有根人力資源股份有限公司,立即上工領現金之有效名單建置人力銀行計畫,余學穎,松山區,1010907,1010801,1020331,800000,1880000,2680000,支援服務業,18660000
101,研發補助,大容電腦股份有限公司,櫃場服務協同作業網絡開發計畫,張寶滿,大安區,1010907,1010801,1020630,1200000,2300000,3500000,資訊及通訊傳播業,9000000
101,研發補助,國晟科技股份有限公司,雲鍵盤TOGOWrite開發計畫,王志恭,信義區,1010907,1010801,1020531,1500000,3800000,5300000,製造業,25000000
101,研發補助,大道資訊有限公司,雲端寫作學堂創新服務架構計畫,凌浩峰,大同區,1010907,1010901,1020630,800000,1500000,2300000,資訊及通訊傳播業,3500000
101,研發補助,瓷微科技股份有限公司,省電、高速無線電子貨架標籤系統開發計畫,曾清標,內湖區,1010907,1011001,1020930,800000,2200000,3000000,製造業,100000000
101,研發補助,展連科技股份有限公司,室內補點器之數位中頻模組開發計畫,姜長安,松山區,1010907,1010901,1020831,1800000,2700000,4500000,製造業,66000000
101,研發補助,菩呈股份有限公司,自動化編輯水字幕系統開發計畫,呂嘉和,大同區,1011110,1011101,1020731,1500000,2874000,4374000,專業、科學及技術服務業,5000000
101,研發補助,益及實業有限公司,快速組拆萬用活扣開發計畫,傅仰立,信義區,1011110,1010901,1020831,1000000,2600000,3600000,批發及零售業,1000000
101,研發補助,沅鴻股份有限公司,以TPR接著劑取代Silicon接著劑及NR接著劑用於耐熱PSA電子膠帶技術開發計畫,蔡展彰,內湖區,1011110,1010901,1020831,800000,1990000,2790000,批發及零售業,29000000
101,研發補助,狀聲詞有限公司,結構外帶參件式環保餐盒組計畫,蘇艾,信義區,1011110,1010901,1020331,500000,1000000,1500000,專業、科學及技術服務業,950000
101,研發補助,耀騰資訊股份有限公司,O2O(Online to Offline)行動商務創新服務計畫,喬豫松,內湖區,1011110,1010901,1020630,1400000,3000000,4400000,資訊及通訊傳播業,20000000
101,研發補助,嚮樂科技股份有限公司,工業乙太網路交換器之高可靠性環狀網路斷線即時備援技術開發計畫,李金璋,內湖區,1011110,1010901,1020830,1200000,2000000,3200000,資訊及通訊傳播業,700000
101,研發補助,際標資訊科技股份有限公司,Web66 B2B網路展銷平台開發計畫,梅瑞南,大安區,1011110,1010901,1020531,600000,1360000,1960000,資訊及通訊傳播業,15000000
101,研發補助,柏登生醫股份有限公司,齒槽骨填充植體技術開發計畫,賴弘基,大安區,1011110,1011101,1030430,1700000,1800000,3500000,專業、科學及技術服務業,240000000
101,研發補助,華薪資訊有限公司,半客製化工程採購發包財務管理系統整合創新服務計畫,韓修仁,中山區,1011110,1011201,1030531,1200000,2100000,3300000,資訊及通訊傳播業,6000000
101,研發補助,威碩系統股份有限公司,Eating Fun科技整合智慧點餐消費新體驗計畫,蕭思宗,內湖區,1011110,1011001,1020531,700000,1100000,1800000,資訊及通訊傳播業,7500000
101,研發補助,湛天創新科技股份有限公司,數位圖書館與內部知能微出版整合服務計畫,蔡競賢,中正區,1011110,1011001,1020430,1400000,2200000,3600000,資訊及通訊傳播業,32200000
101,研發補助,鳴周科技股份有限公司,低電磁波壓電喇叭節能功率放大電路開發計畫,鄭凱文,松山區,1011110,1011001,1020531,800000,1875000,2675000,資訊及通訊傳播業,5000000
101,研發補助,佳群興業股份有限公司,環保彈性紡織纖維暨布料服裝染整創新技術開發計畫,顏嘉宏,中山區,1011221,1011001,1020731,1500000,3000000,4500000,製造業,20000000
101,研發補助,瑞德生物科技有限公司,環保型美容面膜的產品開發計畫,薛美華,中山區,1011221,1011001,1020731,900000,1900000,2800000,專業、科學及技術服務業,10000000
101,研發補助,漢翊股份有限公司,硫代有機磷農藥殘毒快速檢驗技術開發計畫,倪正文,大安區,1011221,1011101,1020930,1100000,1180000,2280000,批發及零售業,5000000
101,研發補助,華生水資源生技股份有限公司,大容量機能水之無菌冷充填製程開發計畫,胡端圓,內湖區,1011221,1011001,1020930,1000000,2800000,3800000,製造業,134800000
101,研發補助,創意點子數位股份有限公司,電子書雲端創新服務平台計畫,陸意志,內湖區,1011110,1011101,1020630,900000,1100000,2000000,資訊及通訊傳播業,2000000
101,研發補助,量子先進運算有限公司,音樂遊戲機與數位音樂平臺技術開發計畫,呂慶輝,中山區,1011110,1011101,1021031,1000000,2095000,3095000,資訊及通訊傳播業,3500000
101,研發補助,天工開物股份有限公司,LED戶外電視牆Semi-UGC聯播平台計畫,林慧修,大安區,1011110,1011101,1021031,1000000,2500000,3500000,資訊及通訊傳播業,6750000
101,研發補助,凱曜網路有限公司,無縫隙網路輿情監測系統創新服務計畫,吳曜彤,信義區,1011110,1011101,1020831,900000,1500000,2400000,資訊及通訊傳播業,1500000
101,研發補助,美商安邁科技股份有限公司台灣分公司,HOVER-PLASHA懸空近接觸控手勢感測多功能控制器計畫,曾志鴻,中山區,1011110,1011018,1020731,1500000,2835000,4335000,資訊及通訊傳播業,130000000
